	Authors	Title	Citation	DOI	Year	Month	0	1	2	3	FINDINGS	Reported	Correction Date	Retraction	Correction	No Action	SUM  Completed	Other Journals	Publication Rate	Duration of Career	highest_degree	degree_area	Lab Size	Affiliation University	Rank	Temperature	Anomaly	County	Locale	State	R&D Rank	Percentile	R&D Expenditures
194	HIROFUMI YAMAMOTO, RYOTA OSHIRO, MASAHISA OHTSUKA, MAMORU UEMURA, NAOTSUGU HARAGUCHI, JUNICHI NISHIMURA, ICHIRO TAKEMASA, TSUNEKAZU MIZUSHIMA, YUICHIRO DOKI and MASAKI MORI	Distinct expression of C4.4A in colorectal cancer detected by different antibodies	INTERNATIONAL JOURNAL OF ONCOLOGY 42: 197-201, 2013	10.3892/ijo.2012.1714	2012			1.0			Duplicated blot	1	9/16/16		1.0		1	[['JAMA', 'Nat Med', 'Am J Respir Crit Care Med'], ['Oncol Rep', 'Int J Oncol', 'Cancer Sci'], ['Cancers (Basel)', 'Int J Mol Sci', 'J Clin Med'], ['J Anus Rectum Colon', 'Int J Oncol', 'Clin J Gastroenterol'], ['Regen Ther', 'Gan To Kagaku Ryoho', 'Cancer Sci'], ['Nat Med', 'Blood', 'Sci Transl Med'], ['Lancet', 'Tissue Barriers', 'J Clin Oncol'], ['Cancers (Basel)', 'J Glob Health', 'JAMA Oncol'], ['Int J Surg', 'Surg Endosc', 'Am J Obstet Gynecol']]	[9.52, 0.5, 4.07, 9.53, 9.74, 10.0, 10.53, 11.11, 0.14]	21	-1	-1	9	Department of Surgery, Gastroenterological Surgery, Osaka University, Suita, Osaka, Japan. hyamamoto@gesurg.med.osaka-u.ac.jp	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195	BO LI, YUEHUA YANG, SHENGDAN JIANG, BINBIN NI, KE CHEN, and LEISHENG JIANG	Adenovirus-mediated overexpression of BMP-9 inhibits human osteosarcoma cell growth and migration through downregulation of the PI3K/AKT pathway	INTERNATIONAL JOURNAL OF ONCOLOGY 41: 1809-1819, 2012	10.3892/ijo.2012.1617	2012			1.0			Duplicated blot panel	1	9/28/16		1.0		1	[['Mol Cell', 'J Hematol Oncol', 'Nat Neurosci'], ['Tumour Biol', 'PLoS One', 'Crit Rev Eukaryot Gene Expr'], ['J Cell Physiol', 'Front Endocrinol (Lausanne)', 'Eur Spine J'], ['Sci Adv', 'Nat Commun', 'Sensors (Basel)'], ['Nat Commun', 'Science', 'Mol Ther'], ['J Cell Physiol', 'Front Endocrinol (Lausanne)', 'Eur Spine J']]	[22.22, 3.06, 4.06, 1.62, 25.0, 6.16]	9	Doctor of Philosophy	-1	6	Department of Orthopedic Surgery, Xinhua Hospital, Shanghai Jiaotong University, School of Medicine, Shanghai 200092, PR China.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196	EUN YOUNG GIL, UK HYUN JO, HOISEON JEONG, YOUNG MI WHANG, OK HEE WOO, KYU RAN CHO, JAE HONG SEO, AEREE KIM, EUN SOOK LEE, INSONG KOH, YEUL HONG KIM, and KYONG HWA PARK	Promoter methylation of RASSF1A modulates the effect of the microtubule-targeting agent docetaxel in breast cancer	INTERNATIONAL JOURNAL OF ONCOLOGY 41: 611-620, 2012	10.3892/ijo.2012.1470	2012					1	Duplicated, mirrored bands within same panels	1	3/7/17		1.0		1	[['BMC Womens Health', 'Spine J', 'Breast Cancer Res Treat'], ['Anticancer Res', 'Cancer', 'BMC Cancer'], ['Saudi J Gastroenterol', 'Medicine (Baltimore)', 'BMC Infect Dis'], ['Int J Mol Sci', 'Thyroid', 'J Cell Physiol'], ['Radiographics', 'Front Bioeng Biotechnol', 'J Magn Reson Imaging'], ['Radiographics', 'Front Bioeng Biotechnol', 'J Magn Reson Imaging'], ['JAMA Oncol', 'Lancet Oncol', 'Int J Pharm'], ['N Engl J Med', 'Nat Commun', 'Nano Converg'], ['N Engl J Med', 'Ann Oncol', 'Immune Netw'], ['Methods', 'BMC Med Genomics', 'NPJ Syst Biol Appl'], ['N Engl J Med', 'Lancet', 'Lancet Oncol'], ['N Engl J Med', 'J Clin Oncol', 'Genomics']]	[0.67, 0.9, 1.82, 1.7, 3.1, 2.24, 7.8, 5.5, 9.52, 2.0, 9.52, 7.05]	9	-1	-1	12	Department of Internal Medicine, Korea University College of Medicine, Seoul, Republic of Korea.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
197	YUKI FUJISE, JUN-ICHI OKANO, TAKAKAZU NAGAHARA, RYO ABE, RYU IMAMOTO, and YOSHIKAZU MURAWAKI	Preventive effect of caffeine and curcumin on hepato_ carcinogenesis in diethylnitrosamine_induced rats	INTERNATIONAL JOURNAL OF ONCOLOGY 40: 1779-1788, 2012	10.3892/ijo.2012.1343	2012			1.0			Duplicated microscopy images	1	6/15/16		1.0		1	[['Clin J Gastroenterol', 'Clin Imaging', 'Exp Ther Med'], ['Methods Mol Biol', 'Clin J Gastroenterol', 'Yonago Acta Med'], ['J Med Ultrason (2001)', 'Yonago Acta Med', 'J Nutr Sci Vitaminol (Tokyo)'], ['Adv Exp Med Biol', 'Psychiatr Serv', 'Antioxidants (Basel)'], ['Clin J Gastroenterol', 'Diagnostics (Basel)', 'Gan To Kagaku Ryoho'], ['J Med Ultrason (2001)', 'Curr Pharm Biotechnol', 'Nihon Rinsho']]	[2.22, 1.9, 1.76, 5.75, 0.77, 7.2]	9	-1	-1	6	Second Department of Internal Medicine, Tottori University School                     of Medicine, Tottori 683-8504, Japan.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
198	CHIACHEN CHEN, YUAN-CHING CHANG, MICHAEL S. LAN, and MARY BRESLIN	Leptin stimulates ovarian cancer cell growth and inhibits apoptosis by increasing cyclin D1 and Mcl-1 expression via the activation of the MEK/ERK1/2 and PI3K/Akt signaling pathways	INTERNATIONAL JOURNAL OF ONCOLOGY 42: 1113-1119, 2013	10.3892/ijo.2013.1789	2013				1.0		Duplicated and mirrored blot	1	6/6/16		1.0		1	[['Mol Cancer Res', 'J Spec Pediatr Nurs', 'Cell Signal'], ['N Engl J Med', 'JAMA Oncol', 'Mol Cell'], ['Mol Cancer Res', 'Genome Biol', 'Cell Signal'], ['JAMA Surg', 'OTA Int', 'FASEB J']]	[2.65, 3.22, 2.21, 2.7]	20	-1	-1	4	Department of Veterinary Medicine, School of Veterinary Medicine,                     National Taiwan University, Taipei, Taiwan, R.O.C.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
199	WEI YANG, XIAOYUAN WANG, WEI ZHENG, KEDONG LI, HAOFENG LIU, and YUEMING SUN	Genetic and epigenetic alterations are involved in the regulation of TPM1 in cholangiocarcinoma	INTERNATIONAL JOURNAL OF ONCOLOGY 42: 690-698, 2013	10.3892/ijo.2012.1741	2012			1.0			Duplicated blot panels, multiple cases	1	10/24/16		1.0		1	[['Nature', 'N Engl J Med', 'Science'], ['Prog Lipid Res', 'World Neurosurg', 'Cell Death Differ'], ['Nature', 'Cell', 'Proc Natl Acad Sci U S A'], ['Transl Androl Urol', 'Gene', 'Int J Oncol'], ['IEEE Trans Med Imaging', 'Environ Geochem Health', 'Environ Monit Assess'], ['J Exp Clin Cancer Res', 'Cancer Lett', 'Clin Transl Med']]	[11.11, 13.33, 15.38, 0.5, 2.2, 8.78]	18	PhD	-1	6	Department of Minimally Invasive Surgery, The First Affiliated                     Hospital of Nanjing Medical University, Nanjing 210029, P.R. China.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
200	MICHIYO YAMAMURA, KAZUMA NOGUCHI, YOSHIRO NAKANO, EMI SEGAWA, YUSUKE ZUSHI, KAZUKI TAKAOKA, HIROMITSU KISHIMOTO, TOMOKO HASHIMOTO-TAMAOKI, and MASAHIRO URADE	Functional analysis of Zyxin in cell migration and invasive potential of oral squamous cell carcinoma cells	INTERNATIONAL JOURNAL OF ONCOLOGY 42: 873-880, 2013	10.3892/ijo.2013.1761	2013				1.0		Shifted blots, representing different proteins	1	9/22/16		1.0		1	[['Mol Med Rep', 'PLoS One', 'Exp Ther Med'], ['Phytother Res', 'Jpn Dent Sci Rev', 'Biol Pharm Bull'], ['J Neurogenet', 'Dent Mater J', 'Nat Rev Genet'], ['Oncol Rep', 'PLoS One', 'Int J Oncol'], ['AIDS Res Ther', 'Int J Implant Dent', 'Oncol Rep'], ['Jpn Dent Sci Rev', 'Jpn J Radiol', 'Mol Med Rep'], ['Jpn Dent Sci Rev', 'PLoS One', 'Int J Environ Res Public Health'], ['Cancer Sci', 'Obstet Gynecol Int', 'Mol Clin Oncol'], ['J Bone Miner Metab', 'Clin Calcium', 'J Infect Chemother']]	[1.11, 2.6, 1.21, 1.45, 1.17, 1.7, 3.75, 2.19, 3.32]	9	-1	-1	9	Department of Oral and Maxillofacial Surgery, Hyogo College of                     Medicine, Nishinomiya, Hyogo 663-8501, Japan.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
201	TONI IBRAHIM, CHIARA LIVERANI, LAURA MERCATALI, EMANUELE SACANNA, MICHELE ZANONI, FRANCESCO FABBRI, WAINER ZOLI, and DINO AMADORI	Cisplatin in combination with zoledronic acid: A synergistic effect in triple-negative breast cancer cell lines	INTERNATIONAL JOURNAL OF ONCOLOGY 42: 1263-1270, 2013	10.3892/ijo.2013.1809	2013			1.0			Duplicated microscopy images	1	7/6/16		1.0		1	[['Neuro Oncol', 'J Clin Oncol', 'Cancers (Basel)'], ['Wiley Interdiscip Rev Syst Biol Med', 'Pharmaceuticals (Basel)', 'Adv Healthc Mater'], ['Clin Cases Miner Bone Metab', 'Crit Rev Oncol Hematol', 'Wiley Interdiscip Rev Syst Biol Med'], ['Cancer', 'Int J Oncol', 'Cancer Cell Int'], ['Int J Mol Sci', 'Front Chem', 'J Hematol Oncol'], ['Cells', 'Methods Mol Biol', 'Biomedicines'], ['Molecules', 'Curr Cancer Drug Targets', 'Ann Transl Med'], ['J Clin Oncol', 'Melanoma Res', 'Clin Cases Miner Bone Metab']]	[7.19, 4.64, 4.5, 1.12, 2.86, 3.4, 6.53, 9.52]	21	-1	-1	8	Osteoncology Center, IRCCS Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori (I.R.S.T.), I-47014 Meldola (FC), Italy. t.ibrahim@irst.emr.it	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
202	LI MA, YUEPING LIU, CUIZHI GENG, XIAOWEI QI, and JUN JIANG	Estrogen receptor _ inhibits estradiol-induced proliferation and migration of MCF-7 cells through regulation of mitofusin 2	INTERNATIONAL JOURNAL OF ONCOLOGY 42: 1993-2000, 2013	10.3892/ijo.2013.1903	2013				1.0		Overlapping microscopy images	1	9/16/16		1.0		1	[['Cancer Cell', 'Cell', 'Nat Commun'], ['Front Immunol', 'Nat Commun', 'Lancet Oncol'], ['N Engl J Med', 'Lancet Oncol', 'Mol Biol Rep'], ['Am J Cancer Res', 'Int J Cancer', 'Clin Cancer Res'], ['Sci China Life Sci', 'Nature', 'Nanoscale']]	[14.29, 11.11, 5.29, 7.8, 18.18]	14	PhD	-1	5	Breast Disease Center, Southwest Hospital, Third Military Medical University, Chongqing, P.R. China.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
203	Steffen Zender, Irina Nickeleit, Torsten Wuestefeld, Inga So _rensen, Daniel Dauch, Przemyslaw Bozko, Mona El-Khatib, Robert Geffers, Hueseyin Bektas, Michael P. Manns, Achim Gossler, Ludwig Wilkens, Ruben Plentz, Lars Zender, and Nisar P. Malek	A Critical Role for Notch Signaling in the Formation of Cholangiocellular Carcinomas	Cancer Cell 23, 784ï¿½795, June 10, 2013 	10.1016/j.ccr.2013.04.019	2013			1.0			Duplicated blots, multiple cases	1	8/8/16		1.0		1	[['Am J Transplant', 'PLoS One', 'Z Gastroenterol'], ['Cancer Cell', 'EMBO J', 'Cell Div'], ['Nat Cell Biol', 'Nature', 'Nat Med'], [], ['Nat Med', 'Nat Metab', 'Nat Commun'], ['Curr Cancer Drug Targets', 'Nat Med', 'Curr Med Chem'], ['PLoS One', 'Anticancer Res', 'Sci Rep'], ['Cell', 'JCI Insight', 'Cancer Res'], ['Lancet', 'ANZ J Surg', 'Cancer Cell'], ['J Hepatol', 'Nat Rev Dis Primers', 'Hepatology'], ['Cell', 'Blood', 'Dev Biol'], ['Int J Infect Dis', 'Cancers (Basel)', 'Clin Gastroenterol Hepatol'], ['Z Gastroenterol', 'Visc Med', 'Best Pract Res Clin Gastroenterol'], ['Nature', 'Cancer Cell', 'Nat Rev Cancer'], ['Cancer Discov', 'Immunity', 'Chirurg']]	[0.65, 0.55, 0.9, -1, 1.92, 2.19, 1.29, 10.53, 1.25, 14.29, 2.81, 3.65, 2.05, 6.86, 6.4]	20	-1	-1	15	Department of Gastroenterology, Hepatology and Endocrinology, Hannover Medical School, Carl Neuberg Strasse 1, 30625 Hannover, Germany.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
204	Luke Martin McCaffrey, JoAnne Montalbano, Constantina Mihai, and Ian G. Macara	Loss of the Par3 Polarity Protein Promotes Breast Tumorigenesis and Metastasis	Cancer Cell 22, 601ï¿½614, November 13, 2012	10.1016/j.ccr.2012.10.003	2012				1.0		Duplicated blot, stretched	1	8/8/16		1.0		1	[['Trends Cell Biol', 'Cold Spring Harb Perspect Biol', 'Cancer Cell'], ['J Cell Sci', 'Cancer Cell', 'Oncogene'], ['Cancer Cell', 'Traffic'], ['Curr Opin Cell Biol', 'Curr Biol', 'Nat Commun']]	[0.73, 0.71, 0.38, 0.92]	15	-1	-1	4	Rosalind and Morris Goodman Cancer Research Centre, Department of Oncology, McGill University, Montreal H3A 1A3, Canada. luke.mccaffrey@mcgill.ca	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
205	Lu Wang, Zibo Zhao, Mark B. Meyer, Sandeep Saha, Menggang Yu, Ailan Guo, Kari B. Wisinski, Wei Huang, Weibo Cai, J. Wesley Pike, Ming Yuan, Paul Ahlquist, and Wei Xu	CARM1 Methylates Chromatin Remodeling Factor BAF155 to Enhance Tumor Progression and Metastasis	Cancer Cell 25, 21ï¿½36, January 13, 2014	10.1016/j.ccr.2013.12.007	2014					1	Overlapping microscopy, manipulated images of mice	1	7/11/16		1.0		1	[['J Hematol Oncol', 'N Engl J Med', 'JAMA'], ['Nat Genet', 'Cancer Cell', 'Genome Biol'], ['J Biol Chem', 'Cancer Cell', 'J Clin Invest'], ['N Engl J Med', 'J Interv Card Electrophysiol', 'Cancer Cell'], ['Ann Intern Med', 'JAMA Oncol', 'Cancer Cell'], ['Cell Metab', 'Nat Cell Biol', 'Mol Cell'], ['J Natl Compr Canc Netw', 'Cancer', 'Sci Transl Med'], ['Acta Pharm Sin B', 'Nature', 'Mol Cell'], ['Chem Rev', 'Bioconjug Chem', 'Adv Mater'], ['Endocrinol Metab Clin North Am', 'J Biol Chem', 'Cancer Cell'], ['Nat Commun', 'Int J Mol Med', 'Elife'], ['Mol Plant Pathol', 'Cancer Cell', 'Cell Host Microbe'], ['Tissue Eng Part A', 'J Cell Physiol', 'Cancer']]	[25.0, 2.7, 3.32, 3.81, 6.0, 2.11, 3.69, 40.0, 9.52, 5.15, 10.0, 3.87, 5.13]	8	PhD	-1	13	McArdle Laboratory for Cancer Research, University of Wisconsin-Madison, Madison, WI 53706, USA.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
206	Corentin Herbert, Ulrich Schieborr, Krishna Saxena, Jarek Juraszek, Frederik De Smet, Chantal Alcouffe, Marc Bianciotto, Giorgio Saladino, David Sibrac, Denis Kudlinzki, Sridhar Sreeramulu, Alan Brown, Patrice Rigon, Jean-Pascal Herault, Gilbert Lassalle,1 Tom L. Blundell, Frederic Rousseau, Ann Gils, Joost Schymkowitz, Peter Tompa, Jean-Marc Herbert, Peter Carmeliet, Francesco Luigi Gervasio, Harald Schwalbe, and Francoise Bono	Molecular Mechanism of SSR128129E, an Extracellularly Acting, Small-Molecule, Allosteric Inhibitor of FGF Receptor Signaling	Cancer Cell 23, 489ï¿½501, April 15, 2013	10.1016/j.ccr.2013.02.018	2013			1.0			Duplicated blots	1	7/11/16		1.0		1	[['Phys Rev Lett', 'Pharm Pat Anal', 'J Lab Autom'], ['Acta Crystallogr F Struct Biol Commun', 'Cancer Cell', 'Proteins'], ['Nucleic Acids Res', 'Curr Opin Chem Biol', 'Elife'], ['N Engl J Med', 'Nat Commun', 'Cell Rep'], ['Cell Metab', 'Cancer Cell', 'Nat Neurosci'], ['Pharm Pat Anal', 'Med Sci (Paris)', 'Cancer Cell'], ['J Chem Inf Model', 'Proteins', 'J Chem Theory Comput'], ['Nature', 'Curr Top Med Chem', 'Curr Opin Struct Biol'], ['J Lab Autom', 'J Biol Chem', 'Cancer Cell'], ['Nat Commun', 'ChemMedChem', 'Mol Oncol'], ['Nucleic Acids Res', 'Angew Chem Int Ed Engl', 'J Vis Exp'], ['N Engl J Med', 'Prog Neurobiol', 'Nat Struct Mol Biol'], ['Cancer Cell'], ['J Reprod Immunol', 'J Lab Autom', 'Biosens Bioelectron'], ['Cancer Cell', 'Med Sci (Paris)', 'J Cell Physiol'], ['Trends Cell Biol', 'Lancet Neurol', 'Mol Cell'], ['Clin Gastroenterol Hepatol', 'Gastroenterology', 'Curr Med Chem'], ['Trends Cell Biol', 'Lancet Neurol', 'Mol Cell'], ['Trends Cell Biol', 'Chem Rev', 'Mol Cell'], ['Curr Opin Investig Drugs', 'Semin Thromb Hemost', 'Vasc Med'], ['Cell', 'Nature', 'Angiogenesis'], ['Front Mol Biosci', 'ACS Macro Lett', 'Curr Top Med Chem'], ['Nucleic Acids Res', 'Angew Chem Int Ed Engl', 'Biospektrum (Heidelb)'], ['J Reprod Immunol', 'Front Oncol', 'Pharm Pat Anal']]	[1.06, 1.14, 3.35, 1.47, 1.95, 1.5, 0.55, 2.45, 0.47, 1.75, 2.35, 10.0, 0.75, 1.44, 0.08, 7.38, 7.76, 7.24, 9.14, 3.55, 9.52, 3.1, 9.52, 2.47]	17	-1	-1	25	E2C and LGCR-SDI Department, Sanofi Research and Development, 31100 Toulouse, France.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
207	Janice D. Thomas, Yan-Jie Zhang, Yue-Hua Wei, Jun-Hung Cho, Laura E. Morris, Hui-Yun Wang, and X.F. Steven Zheng	Rab1A Is an mTORC1 Activator and a Colorectal Oncogene	Cancer Cell 26, 754ï¿½769, November 10, 2014	10.1016/j.ccell.2014.09.008	2014				1.0		Mirrored blot	1	7/11/16		1.0		1	[['Curr Opin Investig Drugs', 'Cancer Cell', 'Autophagy'], ['Microb Pathog', 'Biol Rev Camb Philos Soc', 'J Gastroenterol Hepatol'], ['Exp Ther Med', 'Asian Pac J Cancer Prev', 'Cancer Cell'], ['Mol Cancer Res', 'J Immunol', 'Nat Commun'], ['J Fam Pract', 'J Appl Physiol (1985)', 'Fam Med'], ['Lancet Oncol', 'Cell Mol Life Sci', 'Sci Rep'], ['Cell Cycle', 'Cell Mol Life Sci', 'Acta Pharmacol Sin']]	[0.5, 3.41, 0.75, 0.5, 1.0, 6.0, 2.71]	12	-1	-1	7	Rutgers Cancer Institute of New Jersey, Rutgers, The State University of New Jersey, 195 Little Albany Street, New Brunswick, NJÂ 08903,Â USA; Department of Pharmacology, Robert Wood Johnson Medical School, Rutgers, The State University of New Jersey, 675 Hoes Lane, Piscataway, NJ 08854, USA.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
208	King Ching Ho, Zhonghua Zhou, Yi-Min She, Alex Chun, Terry D. Cyr, and Xiaolong Yang	Itch E3 ubiquitin ligase regulates large tumor suppressor 1 stability	PNAS | March 22, 2011 | vol. 108 | no. 12, 870ï¿½4875	10.1073/pnas.1101273108	2011				1.0			1	9/12/16		1.0		1	[['Cancer Cell', 'Nat Genet', 'Lancet Oncol'], ['J Virol', 'Anal Chem', 'Sci Rep'], ['Chemistry', 'Nat Commun', 'Anal Chem'], ['Proc Natl Acad Sci U S A', 'J Biol Chem'], ['Anal Chem', 'Data Brief', 'Proteomics'], ['Cancers (Basel)', 'Cancer Res', 'Life Sci']]	[1.17, 1.25, 3.5, 0.5, 2.14, 11.11]	6	-1	-1	6	Department of Pathology and Molecular Medicine, Queen's University, Kingston, ON, Canada K7L 3N6.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
209	Nathalie Delgehyr, Uta Wieland, He_lï¿½ne Rangone, Xavier Pinson, Guojie Mao, Nikola S. Dzhindzhev, Doris McLean,5, Maria G. Riparbelli, Salud Llamazares, Giuliano Callaini, Cayetano Gonzalez, and David M. GloverR	Drosophila Mgr, a Prefoldin subunit cooperating with von Hippel Lindau to regulate tubulin stability	PNAS | April 10, 2012 | vol. 109 | no. 15 | 5729ï¿½5734	10.1073/pnas.1108537109	2012			1.0				1	11/14/16		1.0		1	[['Methods Cell Biol', 'Med Sci (Paris)', 'Proc Natl Acad Sci U S A'], ['Proc Natl Acad Sci U S A', 'Curr Biol', 'Mol Biol Cell'], [], ['Fly (Austin)', 'Proc Natl Acad Sci U S A', 'J Mol Biol'], ['Proc Natl Acad Sci U S A', 'Cell Biol Int', 'Curr Biol'], ['Nat Cell Biol', 'Curr Biol', 'Open Biol'], ['N Engl J Med', 'JAMA Psychiatry', 'Mol Psychiatry'], ['Cell Stem Cell', 'Nat Commun', 'Results Probl Cell Differ'], ['Dev Cell', 'Nat Commun', 'J Cell Biol'], ['Cell Stem Cell', 'Nat Commun', 'Results Probl Cell Differ'], ['J Cell Biol', 'Curr Opin Struct Biol', 'Elife'], ['Curr Top Microbiol Immunol', '2021 Dec 23', 'Cancer Discov']]	[0.75, 0.04, -1, 0.41, 0.8, 0.88, 0.5, 3.1, 0.6, 2.0, 2.7, 28.57]	16	-1	-1	13	Department of Genetics, Cancer Research United Kingdom Cell Cycle Genetics Research Group,  University of Cambridge, Cambridge CB2 3EH,  United Kingdom.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
210	Rajesh K. Grover, Julong Cheng, Yingjie Peng, Teresa M. Jones, Diana I. Ruiz, Richard J. Ulevitch, John I. Glass, Edward A. Dennis, Daniel R. Salomon, and Richard A. Lerner	The costimulatory immunogen LPS induces the B-Cell clones that infiltrate transplanted human kidneys	PNAS _ April 17, 2012 _ vol. 109 _ no. 16, 6036ï¿½6041	10.1073/pnas.1202214109	2012			1.0				1	10/17/16		1.0		1	[['J Struct Biol', 'Lancet Oncol', 'Q Rev Biophys'], ['Proc Natl Acad Sci U S A', 'Virol Sin', 'Arch Virol'], ['J Clin Invest', 'Science', 'Adv Exp Med Biol'], ['Sci Rep', 'Angew Chem Int Ed Engl', 'Proc Natl Acad Sci U S A'], ['Angew Chem Int Ed Engl', 'Bioorg Med Chem Lett', 'Telemed J E Health'], ['Nat Immunol', 'Vaccine', 'Nat Rev Immunol'], ['Cell', 'Science', 'Cold Spring Harb Perspect Biol'], ['J Lipid Res', 'Nat Rev Immunol', 'Biochim Biophys Acta Mol Cell Biol Lipids'], ['Biotechniques', 'Semin Immunol', 'J Affect Disord'], ['Proc Natl Acad Sci U S A', 'Nat Commun', 'Biochem Biophys Res Commun']]	[2.18, 0.73, 3.67, 0.82, 0.65, 1.86, 3.14, 7.57, 3.9, 5.48]	17	-1	-1	10	Departments of Molecular Biology, The Scripps Research Institute, La Jolla, CA 92037, USA.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
211	Kevin Y. Lee, Yuji Yamamoto, Jeremie Boucher, Jonathon N. Winnay, Stephane Gesta, John Cobb, Matthias Blu_her, and C. Ronald Kahn	Shox2 is a molecular determinant of depot-specific adipocyte function	PNAS | July 9, 2013 | vol. 110 | no. 28 | 11409ï¿½11414	10.1073/pnas.1310331110	2013			1.0				1	4/11/16		1.0		1	[['J Clin Invest', 'Nat Rev Endocrinol', 'Biology (Basel)'], ['J Athl Train', 'Lancet Gastroenterol Hepatol', 'N Engl J Med'], ['Nat Rev Endocrinol', 'Crit Rev Clin Lab Sci', 'Cold Spring Harb Perspect Biol'], ['Nature', 'Methods Enzymol', 'Mol Cell Biol'], ['J Pharm Biomed Anal', 'G3 (Bethesda)', 'Cell'], ['Adv Exp Med Biol', 'J Dev Biol', 'Curr Biol'], [], ['Cell Metab', 'Dig Dis Sci', 'Nature']]	[2.67, 11.76, 2.75, 1.22, 1.45, 1.28, -1, 2.87]	18	PhD	-1	8	Section on Integrative Physiology and Metabolism, Joslin Diabetes Center, Harvard Medical School, Boston, MA 02215, USA.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
212	Shuyu Ren, Bryce G. Johnson, Yujiro Kida, Colin Ip, Kathryn C. Davidson, Shuei-Liong Lin, Akio Kobayashi, Richard A. Lang, Anna-Katerina Hadjantonakis, Randall T. Moon, and Jeremy S. Duffield	LRP-6 is a coreceptor for multiple fibrogenic signaling pathways in pericytes and myofibroblasts that are inhibited by DKK-1	PNAS | January22,2013 | vol.110 | no.4 | 1441	10.1073/pnas.1211179110	2013				1.0			1	11/14/16		1.0		1	[['Neuron', 'Nat Neurosci', 'Curr Opin Nephrol Hypertens'], ['Am J Physiol Renal Physiol', 'JCI Insight', 'J Am Soc Nephrol'], ['Can J Cardiol', 'Int J Mol Sci', 'Lancet'], ['J Cataract Refract Surg', 'Antioxidants (Basel)', 'Ocul Oncol Pathol'], ['Nature', 'Development', 'Optom Vis Sci'], ['N Engl J Med', 'J Formos Med Assoc', 'Am J Nephrol'], ['J Am Soc Nephrol', 'Ann N Y Acad Sci', 'J Toxicol Sci'], ['Proc Natl Acad Sci U S A', 'Nature', 'Immunity'], ['Nat Rev Mol Cell Biol', 'Nature', 'Curr Opin Cell Biol'], ['Cell Stem Cell', 'Curr Biol', 'Sci STKE'], ['Nat Rev Drug Discov', 'J Clin Invest', 'Nephrol Dial Transplant']]	[1.8, 1.22, 2.26, 0.9, 1.19, 5.95, 5.36, 4.7, 7.81, 7.9, 5.74]	20	-1	-1	11	Division of Nephrology and Center for Lung Biology, Department of Medicine and Pathology, University of Washington, Seattle, WA 98109, USA.	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
